text,label
"if you born as shia, ahmedi then india is a best place to born. you can practice your religion without any state discrimination.",1.0
 axha sari batein pata hai uski hareem sah se rabty to ni h?🙄😂🙊,1.0
#devoleenabhatacharjee rundi no 1,0.0
apni anna ki jeet mein duniya ki ma'an kr... mehroom meri zaat se aik shakhs hougya🌚💔,1.0
"how can i be kaafir in my homeland? do u even read? really please tell me do u even read or whatsapp, sm and tv are your only source of information?",1.0
 aj ak aurat bol ri ha,1.0
aray baap ray  #vishra,1.0
are bhenchod itni bheed thi ki nokia 3310 se vedio bna li. hahahahahahahahahahaahaha chutiye tum jahil ho to pkde jana lazim hai,0.0
me : bhai pada nahi jarha friend : fail hojaega me : ese kese bhenchod gaand faad dunga pass hoke rahungaa friend : haan hojaega me : par kese? friend : abe oo bhusdandi ke,0.0
ap bhi nazar nhi aa rhi 😏,1.0
"bro is 136cr jo bol rha isme, unemployed log kite h, bache kite h...aur kitno ki salary 5lakh se kam h...mention those things also na..",1.0
 idhr e ghom phir ri hu😃 group sy nikal dia ksi ny😀,1.0
bhenchod hum lums gaye to woh bhi lumsu ho gaya hai,0.0
ma nai dekh rh😂,1.0
"ji bhai usi ki cost bta rha houn ...bohot bara project hai tank kabhi google karna ...waise bhi pak army have lowest budget ..indian army has $65 billion , american $150 nd pak $6.8 billion",1.0
sare k sare bharwe aik jaga jama ho gai hain bc,0.0
mera banda he nae hai bhenchod 😔👌,0.0
apni gandi zaban se jinnah ka nam na ly bharwe,0.0
  hn ye bhi sai kaha iski halat aysi hoti hy wese bhi sardii mein😜😜 ,1.0
"allah k  nabi (saw) ka ferman k yahood o nisara kabi tumaray dost nahe ho saktay or hum log in badzaaton ko khush kernay k liye ye kehnay sey dartay hain k ye christianity terrorism hai ya yahoodi terrorism, hindu terrorism hai.",0.0
deko dali randi kahi ki... tum jaise randi born lene se pahele mar jana chaiyee,0.0
bs khela ni jata ... bazu sun ho jata ha,1.0
tou phir baji dedo usko apnii kisii nachnay wali aurat k bachy😠 difference b dekh k psl ka season 5 h lakin ipl psl sy pehlay ka start h jb psl ko itny saal hojaye gy tb compare krlena,0.0
bc celebration h ya beijjati.😂,1.0
idhar her koi aik doosry ki nazar main kaafir hai,1.0
basti malang askri town: hamsai ne 3 bachon ki maan 30 sala aurat ko intahai tashadud ka nishana bnate hue qatal kr di. #whereisrapistlaw,1.0
 meri to apnay kuch doston say debate hoi is baray main hai dosti khatam to nahi hoi  disagreement say to kisi ko problem nahi hona chaiye aur jo banda sirf difference of opinion ki wajah say dosti tor day uski to kiya hi bat hai 👏,1.0
teri har ada mohabbat si lagti he...  ek pal ki judai sadiyo si lagti he......  pehle nhi socha tha ab sochne laga hu.....  zindegi ke har lamhe me teri zarurat si lagti he.....  #asimanshiforlife     ,1.0
shoe fit hua tho pehenle bhenchod,0.0
mukar gaya phattu aadmi. 2 kaudi ka pm hai yaaaar kise bana dia pm 😩😩😩😩😩,0.0
"qandeel baloch k bad mufti a. qawi ki hareem shah k sath bhi tasweer viral, logon ki tanqid + #karachi me boonda bandi, sardi ki shiddat me izafa",1.0
  aray bhai laxmi bomb ki prediction nhi puchi thi😁😁😁,1.0
aree apne toh heart attack de dena tha maine pura na read kia hota toh 😂😂 ,1.0
what do you do when you come across a hijra begging at traffic intersection?,1.0
rt : man why’s the tims line on campus always so long. beghairat insaano kabhi ghar se bhi cha pee ke ajao. fitteh mooh saareyan…,0.0
bhenchod parallel ka matlab samajh ata h?  hadd hogayi bhai. mujhe bhi sharam aa rahi h ab to.,0.0
"dekha hai kabhi kashmir chutiya saali tumhaari wjaah sey hi saa desh barabad ho rha , beti bacho beti padhao arey tum jaisi ladkiyo ney saari ladkiyo ki aisi taisi kar rhi ho maa chuda ab. bhkk bc😡😡😡😡😡😡😡😡😡",0.0
"tu hijra shakal wale phir se agaya. tera shakal to hijra jaisa hai, to tu juth to bolegi hi. 🤣🤣🤣. is buddhe ka lund to khara bhi nehi hota. drugs ke upar chal rahe he. or us drug addict hijra buddhe ka blind hijra fan ko dekke mujhe hasi arahe. 🤣🤣🤣🤣",0.0
 me 2. mere andar b ak larka hai. ye toh fake account hai.,1.0
ek lrki hone ki hesyat sy agr such kahon to humein lrke jhuki ankhoo wale hi pasnd hein...,1.0
 prr yr justin ny abhi tk follow nhi kia 😂,1.0
mera dil bahir aa jae ga😭.. how can nare be so blind,1.0
   abhi abhi neo news se suna k cabinet ny pm ki pay increase kr d hy? kia yh such ha?,1.0
jinna wdda pagl utna hi logo ka brra hajoom ho ga us k ird gird akhta,0.0
tu pakistan aa pher kartay hain.  😂🤣😂🤣😂🤣  apni soni gashti bevi ko lay aana.,0.0
ayub khan ke paidawar hoo tum! parchi walai selected hijra chairman ho tum.,1.0
"yaha  2 baar ghar ka main door b khula reh gaya  pata nhi chala....... rabwah mein deewarain b phlaang k aaye hain mere ghar ahmdi bastards hospital thi maan k paas betia akaili thien ghar ye hai pakistan, rabwah 😥",0.0
ya aap ki sister hai ya hijra,0.0
   lol! 33 billion dollars kuch b nae. hm ne more than 100 billion loss uthaya hai afghani terrorism ki wja se. kia krta pakistan? america se lrta? abi pakistan itna taqtwar nae hai k america se lr sky. hmary leaders b corrupt thy. ap log kiu nae lr lty america se?,1.0
no wonder you can’t make it to first lady. at least you managed to grab the title of first randdi,1.0
ye bat bharwe nawaz ki batata na tu gandooo,0.0
dhoka khane k baad oska aitbar uth jata haa sbsee or dosre mard mai b interest ni rehta...ku k aurat jism k ley ni chahti jbk mard jism k ley chahta😌🙂,0.0
ye deshi tatta khud charsi he mc,0.0
rt : to mar jao khi jakr. or haa apni maa se permission to le lete aise hi kisi ko baap bna lete ho,0.0
ha ma yahe kam karta ho bs 3 din rah gay,1.0
  ayeee...mera dimaag maths ka kharab kar dia 😂sholyyy daac saab,1.0
apke fikr ha baki sb mera kam hai😋😋,1.0
teri maa ki phudi mein lun.  bajwa ney choda teri ammi ko aor phir tu kutta kanjri ka bacha aia,0.0
"behnlode teri maa chudata hai kya congress or muslim se kutte ke muth  saamne hota teri maa me chod dete bc ,mc bkl",1.0
"maan gai tou waqhi kisi rundi ka buchaa hai,kisi humsai ki choot...apne baap ka bherhaal nai hai tou...main100% sure hon k tou apne parents ka b butamez ho ga...initially i thought k smj jai ga k gali nai daite pehle kisi ko lkn now i'm sure k tou waqhi kisi koothe ki pedawar hai",0.0
"ye sach jahan huwa be bc, ye desh kya tumhare baap ne kharid liya hai.",0.0
 lo g ya to kuch b ni hai tum nay bht bht baray karna may dsar a jam dyea hai,1.0
 12 am ma bas 15 mint reh gy hain pgl or abi sab soy hain suba uty gy to faida uta sake gy sab offer ka kisi k dil ma armaan na reh jay kahin rat jaldi sony ka🤣🤣,1.0
  hmain tou nzr nai ain kbhi teri stories😜😂😂,1.0
shekhar bhai inse mooh se moofali toot ti nahi hai aur gaand se akhrot todne chale they. #maulanafazlurrehman ne apni dono moofali ke mooh meindaal di #pkmkb,0.0
#entertainersid some time i ask myself bc why this trending and all.... then i imagine sid being along fighting in the house... .. .. ab bc 1m ke baad hi soyenge,0.0
"shayad?? shayad nhi h ye sale bhenchod, inki gaand mein danda de dena tha",0.0
"iss kanjar fazlu ny imrankhan ko yahoodi, qadyani, sikh kya kuch nahi kaha behen ka looora ab acha ban raha hy",0.0
asal may hm nay apny ap ko itnaa giraa diyaa hy k hm sirf naam k muslim reh gy hain or yehii wajaa hy k yahodi hm pr ghalib ho rhy hain kaaaash k hm  mutahid ho jyn.....,1.0
 bta do na😂😂,1.0
 oh sorry tumhari tweet thi main ny dekha nhi..🤐,1.0
 check karwao doctor se kahin aap ko corona virus toh nahi ho giya...lol,1.0
lanti kutta beghairt munafiq skhs h,0.0
arey ye soundcloud kyun nahi chal raha bhenchod,0.0
  is editing sy acha tha fiverr par account bna lyty 4 paisy hath a jaty 🌚🌚🤦🤦😂😂,1.0
"ameen sum ameen dua m yad rakhaye ga 💕,",1.0
 mujhe koi mil nahe raha jiske sath kuch ghalat karoo agar koi mil bhi jaye to kia ukhaar leta hoo main,1.0
  tum n such m iski awaz suni h ?😂😂😂,1.0
sale kam se kaam smart to hu na teri taara randi ki aaulad thodi saleee tatttii😂😂chiii beee kitni gandi shakal h teri isee achi to meri tatti hoti h,0.0
rt : ghareeb paida hona nhi.. lkn ghareeb mar jana apni hi hoti ha 💯,1.0
dalo dana is baba ki bv ban jao rundi banney se behtar hai,0.0
zartaj gul tu mera lora chup ghastiyan lully khanay wali ghashti imran niazi ka lun muh mein leti hai phudi on ki teri maa ko lun maru ghashti .....teri phudi mein pta nai kitny waray vy hein check kr zra... gandi phudi,0.0
"apna banao note churao decency ka faida uthao  pyar bantne aye they.  ghar ki hawa badlne aye they. ""ouch ye kya hua wo toh khud hi badal gaye"" kya ye china main badtey ja rahe corona virus ka asar hai ya wo aise hi they 🤣🤣🤣   ",1.0
     sir ajj to portal bade achhe se kam kar raha hai,1.0
tidday aur choty log side pe ho jay hmhera jazz zaindabad..!!! abhi a rha hai ho ga hmko bachny??,1.0
wo rutha is qadar ki ham mana na sake. jate - jate use gale laga na saka. ye unki nafrat thi ya meri mohobbat. wo kabhi aye nahi or main kabhi bula na saka.,1.0
"bhai bhai,, ise bhi pta chl gya tum ganjedi, aur charsi ho 🤣🤣",0.0
bhen chod lun ko tou mxakh smjh rakha hai...w.t.f 🤔,0.0
rerrhii mt lgaya kr na glasses ki tu ,1.0
guys keep supporting our queen she doesn't know k hum uss se kya expect kar rahe h  chahe wo sid k sath h ya nhi just keep supporting n  keep voting when she'll come outside shell understand things better nd will take good decision about her relationship soooo  #shehnaazgill,1.0
kitane maulviyon ne tumhari ammi jaan ka halala kiya hoga tab jakar tum jaisa suar nikla hoga .. ye bhi to bta re mulle..,0.0
he is not an atheist he is an ahmedi or a pro ahmedi atheist,1.0
bhenchod ho tum😁😁,0.0
bye bye tata 😂,1.0
ab tumari ma chu... gai. ab kuch bolo tum sab bc terrorist ho. jaise pakistan bolta h kasab mere desh ka nhi h. waise hi ye amit awasthi abvp ka nhi h. lol,0.0
sabar tou ussi din seekh liya tha jis din ptcl lagwaya tha.,1.0
 to ku krti ho itna yad kbi mil b lo,1.0
 exactly agr ye march ho k esa system bany jis mein in ko puninsh de jay women ko rights & safety de jay to zada behtr h or hashtag ki wording change ho is traha to bs apas mein larna ho ga hasil kch nahi hona,1.0
medical report mai rape show hote hi rapist ko saja de deni chaiye kyo saalo tak un bichare maa baap ko ehsaah dilate rehte hai ki unki betiyan kis dard se gujari hai #justiceforpriyankareddy #justiceforroja #balatkari_mohammed_nikala  ,1.0
tum ek randi ho or randi raho gy. like sunny leone,0.0
isko tw qabaz hai bc😂😂,0.0
mje meray uni k marasi yaad agay 😂,1.0
kabi to chaplosi say bahar a jao. ap jasay danshwar hi qoom ka bera gharaq karty hain. aik project azeem to ap ka fail ho chuka dosra bhi nakam hi ha. sal bad us per bhi mafian mango gay. lakin kia karain danshwar jo tharay,1.0
aap may be paranoid personality disorder ka shikaar hain kindly consult a psychologist,0.0
"i laughed. ""what the fuck are you laughing😂 at?!"" at 😂🤣you, maadher chod, teri ma ki choot. ""oh, where did you learn this language from 😱, pakistan 🇵🇰?"" it's okay, if you don't understand it. i'm not going to teach it to you.👩‍🏫 ""your house is going to blow up."" 🏡💣💥",0.0
jeet gyi bjp dekh lena delhi election,1.0
  bhai kis chutiye se apne ne islam sikha hai jisne aap ko yeh baat batai hai. usko kaho yehi islam le kar tujhe aur apne aap ko chuli bhar paani mein doob ke marh jaye islam uski bas ki baat nahi.,1.0
code bhee saaf karna hai abheeee bc,0.0
 lagta hai teri maa randi hogi isiliye tu aise baat kar raha hai bhai thoda control kar sab theek hojayega  tujhe teri maa ke alawa dusre bhi milenge chodhne ke liye,0.0
wo ahmaq kitna arsa charha raha tum pe ?  sharam karo jis k nechy itna arsa leti rahi os k bary mein asi batain ?,0.0
aap sy hi zeekhy hain saray nhi yakeen to apny hi purani videos daikh lain,1.0
heera mandi ke randi german kutia bagharat,0.0
well said.lanati hain ye qadyani kafir,1.0
  phele hi bola tha tb shippers agye meri post pe bakwas krny,0.0
"naam change kar or apna naam kutta rakhlay , islaam ki bigaar karnay wali qoum kaafir ki nasal qadiani bc kaafir",0.0
beth jaon ga mujhe kia hai,1.0
yar ankhen nhi khulti unless chai ya coffee pi lon... charsi nashai hon me chai ki. din me 3 cups piti hon😭,1.0
fasla rkhen bad men ap he ny mere hty huye b apni ex ki yadon men marty rhna hai. bhaar men q nae jaty yar ap?,0.0
"happy birthday to you  🎂🥂🤩🥳💫 many many happy returns of the day, aap 1 behtreen insan hony k sath sath 1 behtreen dost bhi hu, and for me specially you are partner in crime 🤭 hamesha hansti, muskurati or abad rahien 🌹😊❣",1.0
khatra kis ko kis se ,1.0
 mashaallah... bhai duaaon mein yad rkhna... zindgi ka ehm faisla hony ja rha 🙏,1.0
muh se monngfali ni toot rahi g*** se akhrot todne hai,0.0
sasta nasha krta hai bharwe,0.0
rt : officer hoke ye hottness upload krna burri bat ha😂,1.0
teri soch or teri harkat dhek lagra h k tere abu k jaanay k baad tere ghar me hindu yahoodi christian buddhist aate the or un ke jane k baad urdu baloch sindhi phthan punjabi meman bhi aate te abhi tak tere abu shak me h ye mera nahi ho sakta,0.0
sochna hota hai na apko pura din.. har group main jaa kar 🤔🤔🤔 kar kar k thak jaty hongy na ap 😂😂😂,1.0
  ye tu ap ny start kiya hai ab ap hi waha sy check kar k bataiy?😉,1.0
 🙄🙄🙄🙄kisi ko kya problem hogi buddy,1.0
esi ly main tanhai pasand hon aur ap ,1.0
bc in muslims ka alag randi rona shuru ho jata ha desh me kuch bhi ho,0.0
 maths jaisa e subject hota h problms solve krni hotin banking busines ki.,1.0
sali randi chal fut,1.0
 oo bhosdike   galat afwahe mat faila mujhe pata hai tu it cell se hai,0.0
 axha hai qrona virus say bach a chahy 😂😂,1.0
 emoji tera rona b tera khud ki nzrein chek krwa,1.0
 tu aesi na banen,1.0
kisi b group mein add kr dety ho q bhenchodo tmlog k baap ka acc h?,0.0
sharm aati hai bhenchod? sharm aati hai?,0.0
 mishi tum kitni achi bandi ho? btao zra,1.0
 acha ub me ye sunti hun tb tk ap ye serch kro utube pe k twiter k notification kese clear hoty,1.0
"logoon k visay lag rahy hain, idhr sirf loray lag rahy hain 😅",0.0
"hareem moved form from""sh.rasheeh to abdul qavi"" sorry to say,recall how the voyage of controversies against qandeel ended! still the depressed & aggressive face of hareem's father revolving before the eyes saying""na janay mujhy kissi ghlti ya gunah ki saza mil rahi"" #hareemshah",1.0
sarey bajwa k itihadi hain baqi khosh hon dey bahaney ney 😉,1.0
 allah apko hidayat dey apky mutalbaat ur naro mey zameen asmaan ka farq hey . ye march inteshar phelany k ilawa kisi baat ka hal nikalny k kabil nai .,1.0
yha goa ni jane dete h ap bangkok ki bat kr re h...🙄  it's like muh se mungfali tootti ni  g**n se akhrot todne chle h 😬😂😂,0.0
"  quran pak mein aurat k bary mein wazeh likha hy k ""jub apny ghar se niklo tw apny munh par chadar latka liya kro"" and what these feminists do. pent shirts pehn kr, baal khuly chor kr apny rights k lye lar rahi hyn. baqi allah hum sb ko hidayat dy or apko bhi. ameen",1.0
iski maa ka bhosra,0.0
jis trah bao g or billu mori k lun pa char ka nachte rahay jamhuriat ka randi rona rotay rahe anjam dekh lea.ab     ka anjam pmln pppp or molana munafiq jesa hoga.saray bharway gaddar afghanion ki palet nasal ki manji thukne wali ha.,0.0
tum ho hi yahoodi,0.0
khud ka baap sawal pochy toh mouh bnalengy or insta story par likhengy ‘ask me questions’. wah bhenchod! 👏🏻,1.0
main tairi maan ka yaar. kafi hay introduction mera saudi gashti kay liay,0.0
akhrot gaye ab vicky donor hi madad kar sakega....,1.0
 jo option ap ny nhi dia. wo jo faisal wavda my aik din program main laya ta.,1.0
bhenchod kitna bara wallet hai yeh,0.0
"lahore qalandr now   * hamto doobey hn sanam, sath tjhe b le dooben ge*  khud to bhr ho gai psl se ab quetta ko b kr dia😂",1.0
bhenchod tu kaun h be😆😂,0.0
sterling bhenchod traitor,0.0
 bas ab ue tweet kar di hy dil toor diy🥺,1.0
so ja randdi,0.0
 meri shakal dekho pehly... mujh sy koi bat nhi krti🤦🏻‍♂️😂🤷‍♂️,1.0
 mn smja ki azadi march related h,1.0
 kar liya..😂,1.0
 bhai see mera ye bhai ap k kitny bary fan hai 🥺🥺   kafi time sy ap k reply ka wait kar rhy hai ☹️  inko aik reply kar do inki life ban jaye gi 🙁  bhai fikar not he will respond u one day 🌚🌚 ,1.0
 😂muje kar legi call puchegi to..fikar mat kar tu,1.0
u stfu yahoodi painlun,0.0
aese juniors kahan huty hain?,1.0
gashti ki bachi gadaron py lanat,0.0
raheem shah ka sall .qandeel baloch.wala na ho g .st molvi hai.,1.0
abe gahde tere baap me himmat hai toh jaake case karde 😂 or rhi baat aarey toh court ka order tha samjha former cm h hamara or teri aukaat nahi h varna tel laga danda kaha jaega pata nahi chalega tuje bs takleef hogi 😂 😂,0.0
"jis bhi girl ko kuch bol do aage se 1 he reply  ata ha  ""mama kehti hen jo kehta ha wahi hota ha "" 🌚🌚👀",1.0
umer akmal: say cancel. masoom hasti: cancel umar akmal: teri shadi pencil ,1.0
tumhara teen baar ka tatpoonjia wazir azam teeno baar zalil o khwar hoa jo uski qismat mein hai..... beghairat itna hai k performance ka andaza is se bhi nahi laga raha k 35 saal mein aik aisa hospital nahi banaya jaha khud ka ilaaj karwalay....🖐️🖐️🖐️,0.0
raytawati aundies and their liberal dinduist philsophy needs to take note of this. i don't even care about madern liberandu randi aundie and her dottors as they are haram even as compost,1.0
 yeh tu es lye nzar m han kyu k showbiz m jo han,1.0
lol happy bday bc everyday is the day to celebrate the legend that you are,1.0
nahi garmiyan itni jaldi na aain please 😭,1.0
