Comment,Hate,clean_comment,Tokens,Length
Pakistan may bijli nai phir bhi koi andheray ka faid nai uthath hy india my bijli hay fir bhi rape daba k karta hy,no,pakistan may bijli nai phir bhi koi andheray ka faid nai uthath hy india bijli hay fir bhi rape daba k karta hy,"['pakistan', 'may', 'bijli', 'nai', 'phir', 'bhi', 'koi', 'andheray', 'ka', 'faid', 'nai', 'uthath', 'hy', 'india', 'bijli', 'hay', 'fir', 'bhi', 'rape', 'daba', 'k', 'karta', 'hy']",23
chalo terrorism ki wajah se toh phatti hai ap logo ki :D and we are not terrorist and unka ko koi imaan nahi hota what about gujarat kashmir,no,chalo terrorism ki wajah se toh phatti hai ap logo ki terrorist unka ko koi imaan nahi hota gujarat kashmir,"['chalo', 'terrorism', 'ki', 'wajah', 'se', 'toh', 'phatti', 'hai', 'ap', 'logo', 'ki', 'terrorist', 'unka', 'ko', 'koi', 'imaan', 'nahi', 'hota', 'gujarat', 'kashmir']",20
"So much hate , kaha se late hain venom...",no,much hate kaha se late hain venom,"['much', 'hate', 'kaha', 'se', 'late', 'hain', 'venom']",7
Kasur tumhara nahi tumhere Allah ka hai Jo 9 saal ke bachi ke saath rape kiya,yes,kasur tumhara nahi tumhere allah ka hai jo saal ke bachi ke saath rape kiya,"['kasur', 'tumhara', 'nahi', 'tumhere', 'allah', 'ka', 'hai', 'jo', 'saal', 'ke', 'bachi', 'ke', 'saath', 'rape', 'kiya']",15
Mr motu agr terrorism bandh krni hai to aap mudhi ko bandh krdo terrorism khud khatam hojai gi. https://twitter.com/chintskap/status/875447907922567170 …,yes,mr motu agr terrorism bandh krni hai aap mudhi ko bandh krdo terrorism khud khatam hojai gi …,"['mr', 'motu', 'agr', 'terrorism', 'bandh', 'krni', 'hai', 'aap', 'mudhi', 'ko', 'bandh', 'krdo', 'terrorism', 'khud', 'khatam', 'hojai', 'gi', '…']",18
Terrorism? Har dharm me hai Kya Hindu Kya Muslim   Islam ka koi kisi tarah ke terrorism see taaluq nahi hai jahiliyat bhi terrorism Hai you,no,terrorism har dharm hai kya hindu kya muslim islam ka koi kisi tarah ke terrorism see taaluq nahi hai jahiliyat bhi terrorism hai,"['terrorism', 'har', 'dharm', 'hai', 'kya', 'hindu', 'kya', 'muslim', 'islam', 'ka', 'koi', 'kisi', 'tarah', 'ke', 'terrorism', 'see', 'taaluq', 'nahi', 'hai', 'jahiliyat', 'bhi', 'terrorism', 'hai']",23
toilet rape aur pishi kapoor wali chussen na marni,no,toilet rape aur pishi kapoor wali chussen na marni,"['toilet', 'rape', 'aur', 'pishi', 'kapoor', 'wali', 'chussen', 'na', 'marni']",9
Koi larki nazar aajai inke frustrated larke waheen shuru hojate hain ye bi terrorism ki hi ek type hai balochistan aur kashmir mei gund,no,koi larki nazar aajai inke frustrated larke waheen shuru hojate hain ye bi terrorism ki hi ek type hai balochistan aur kashmir mei gund,"['koi', 'larki', 'nazar', 'aajai', 'inke', 'frustrated', 'larke', 'waheen', 'shuru', 'hojate', 'hain', 'ye', 'bi', 'terrorism', 'ki', 'hi', 'ek', 'type', 'hai', 'balochistan', 'aur', 'kashmir', 'mei', 'gund']",24
Salaooo terrorism to tum pehlate ho agar kehte hona ke hum nahi phelate to wapis karoo Kashmir Salaooo haram ke peelooo,no,salaooo terrorism tum pehlate ho agar kehte hona ke hum nahi phelate wapis karoo kashmir salaooo haram ke peelooo,"['salaooo', 'terrorism', 'tum', 'pehlate', 'ho', 'agar', 'kehte', 'hona', 'ke', 'hum', 'nahi', 'phelate', 'wapis', 'karoo', 'kashmir', 'salaooo', 'haram', 'ke', 'peelooo']",19
"Jinhone Mara unhe kosh liya. Ab baari us PM ki hai, jo demonetization se terrorism control kar raha tha. Nation needs to know.",yes,jinhone mara unhe kosh liya ab baari us pm ki hai jo demonetization se terrorism control kar raha tha nation needs know,"['jinhone', 'mara', 'unhe', 'kosh', 'liya', 'ab', 'baari', 'us', 'pm', 'ki', 'hai', 'jo', 'demonetization', 'se', 'terrorism', 'control', 'kar', 'raha', 'tha', 'nation', 'needs', 'know']",22
Hum to khud terrorism ka shikaar hain. Magar kal zaroor kpooray khilain gain hum aap ko woh bhee bakray kay...,no,hum khud terrorism ka shikaar hain magar kal zaroor kpooray khilain gain hum aap ko woh bhee bakray kay,"['hum', 'khud', 'terrorism', 'ka', 'shikaar', 'hain', 'magar', 'kal', 'zaroor', 'kpooray', 'khilain', 'gain', 'hum', 'aap', 'ko', 'woh', 'bhee', 'bakray', 'kay']",19
Delhi is rape capital udhar jaake thora Bashan dete tou apki larkiyan surakshit hoti.. sala Surakshit mein bhi shit aata hai...,yes,delhi rape capital udhar jaake thora bashan dete tou apki larkiyan surakshit hoti sala surakshit mein bhi shit aata hai,"['delhi', 'rape', 'capital', 'udhar', 'jaake', 'thora', 'bashan', 'dete', 'tou', 'apki', 'larkiyan', 'surakshit', 'hoti', 'sala', 'surakshit', 'mein', 'bhi', 'shit', 'aata', 'hai']",20
Gao Rakshak Aap se sambhale nahi jaate or baat kerte hain terrorism ki. itna hi dimag Bathroom banane mein lagate tou log hagg ker dua dete,yes,gao rakshak aap se sambhale nahi jaate baat kerte hain terrorism ki itna hi dimag bathroom banane mein lagate tou log hagg ker dua dete,"['gao', 'rakshak', 'aap', 'se', 'sambhale', 'nahi', 'jaate', 'baat', 'kerte', 'hain', 'terrorism', 'ki', 'itna', 'hi', 'dimag', 'bathroom', 'banane', 'mein', 'lagate', 'tou', 'log', 'hagg', 'ker', 'dua', 'dete']",25
Ha re tu to rape ka nateejah hai hee,no,ha tu rape ka nateejah hai hee,"['ha', 'tu', 'rape', 'ka', 'nateejah', 'hai', 'hee']",7
ye bhi rape ka nateeja hah...!!!,no,ye bhi rape ka nateeja hah,"['ye', 'bhi', 'rape', 'ka', 'nateeja', 'hah']",6
Aaj Pakistan ka rape ho ke rahega,no,aaj pakistan ka rape ho ke rahega,"['aaj', 'pakistan', 'ka', 'rape', 'ho', 'ke', 'rahega']",7
kapooray pehlay mulk main rape control kro kahin tumharay chiknay ka b na hojayai angrezi hamain ahi jayaigi chiknay ka rape hua to izat nhi,no,kapooray pehlay mulk main rape control kro kahin tumharay chiknay ka b na hojayai angrezi hamain ahi jayaigi chiknay ka rape hua izat nhi,"['kapooray', 'pehlay', 'mulk', 'main', 'rape', 'control', 'kro', 'kahin', 'tumharay', 'chiknay', 'ka', 'b', 'na', 'hojayai', 'angrezi', 'hamain', 'ahi', 'jayaigi', 'chiknay', 'ka', 'rape', 'hua', 'izat', 'nhi']",24
https://youtu.be/IFPH-n2tqis  mohabbat tum se nafrat hai episode 11 http://fb.me/41bvjAlMQ ,no,mohabbat tum se nafrat hai episode,"['mohabbat', 'tum', 'se', 'nafrat', 'hai', 'episode']",6
wo tou moodi bhi apni maa ka piyar leta hain tou kashmir or gujrat k innocent logo ka khoon maaf hojaega??? 35 toopo ki salami bhai aapko,no,wo tou moodi bhi apni maa ka piyar leta hain tou kashmir gujrat k innocent logo ka khoon maaf hojaega toopo ki salami bhai aapko,"['wo', 'tou', 'moodi', 'bhi', 'apni', 'maa', 'ka', 'piyar', 'leta', 'hain', 'tou', 'kashmir', 'gujrat', 'k', 'innocent', 'logo', 'ka', 'khoon', 'maaf', 'hojaega', 'toopo', 'ki', 'salami', 'bhai', 'aapko']",25
https://youtu.be/IFPH-n2tqis  mohabbat tum se nafrat hai episode 11,no,mohabbat tum se nafrat hai episode,"['mohabbat', 'tum', 'se', 'nafrat', 'hai', 'episode']",6
@ArvindKejriwal Rashan card banane k liye govt office ki kya jarurat hai be? Apne ghar me bana liya karo.,yes,USER,['USER'],1
Ye es liye hate kr rahe hain imran khan ko k choor nawaz k pakre jane k bad chote chooron ka dana paani b khatre main par jaye ga !,no,ye es liye hate kr rahe hain imran khan ko k choor nawaz k pakre jane k bad chote chooron ka dana paani b khatre main par jaye ga,"['ye', 'es', 'liye', 'hate', 'kr', 'rahe', 'hain', 'imran', 'khan', 'ko', 'k', 'choor', 'nawaz', 'k', 'pakre', 'jane', 'k', 'bad', 'chote', 'chooron', 'ka', 'dana', 'paani', 'b', 'khatre', 'main', 'par', 'jaye', 'ga']",29
Ap k TV channels se he nafrat phelana  seekha hai,yes,ap k tv channels se nafrat phelana seekha hai,"['ap', 'k', 'tv', 'channels', 'se', 'nafrat', 'phelana', 'seekha', 'hai']",9
"Acha choro yaar. Tum log jeeto aur hazaar baar jeeto ,sirf RAPE control ker lo yar  .hamain haar mazoor hai  we want peace  love and Respect https://twitter.com/chintskap/status/875447907922567170 …",no,acha choro yaar tum log jeeto aur hazaar baar jeeto sirf rape control ker lo yar hamain haar mazoor hai want peace love respect …,"['acha', 'choro', 'yaar', 'tum', 'log', 'jeeto', 'aur', 'hazaar', 'baar', 'jeeto', 'sirf', 'rape', 'control', 'ker', 'lo', 'yar', 'hamain', 'haar', 'mazoor', 'hai', 'want', 'peace', 'love', 'respect', '…']",25
Bari ajeeb baat ki ap ney terrorist to terrorist hy kisi bhe qoom ka ho usko phansi dena chahye yehan pay sirf 2 qoomon ka ziker keon?,no,bari ajeeb baat ki ap ney terrorist terrorist hy kisi bhe qoom ka ho usko phansi dena chahye yehan pay sirf qoomon ka ziker keon,"['bari', 'ajeeb', 'baat', 'ki', 'ap', 'ney', 'terrorist', 'terrorist', 'hy', 'kisi', 'bhe', 'qoom', 'ka', 'ho', 'usko', 'phansi', 'dena', 'chahye', 'yehan', 'pay', 'sirf', 'qoomon', 'ka', 'ziker', 'keon']",25
Aaap log support karna band kar do terrorism ko wo automatically band hojae ga.... hamen haar manzoor nai he banyon se,no,aaap log support karna band kar terrorism ko wo automatically band hojae ga hamen haar manzoor nai banyon se,"['aaap', 'log', 'support', 'karna', 'band', 'kar', 'terrorism', 'ko', 'wo', 'automatically', 'band', 'hojae', 'ga', 'hamen', 'haar', 'manzoor', 'nai', 'banyon', 'se']",19
Maine suna tha chhoti-chhoti baaton pe murder karte hai..,no,maine suna tha chhotichhoti baaton pe murder karte hai,"['maine', 'suna', 'tha', 'chhotichhoti', 'baaton', 'pe', 'murder', 'karte', 'hai']",9
"Wese bhi I hate shopping, so wese hi kafi bachat hojati hai unki",yes,wese bhi hate shopping wese hi kafi bachat hojati hai unki,"['wese', 'bhi', 'hate', 'shopping', 'wese', 'hi', 'kafi', 'bachat', 'hojati', 'hai', 'unki']",11
Budhe rape delhi ki sarko pe hota hai,yes,budhe rape delhi ki sarko pe hota hai,"['budhe', 'rape', 'delhi', 'ki', 'sarko', 'pe', 'hota', 'hai']",8
Agaar ghalat hn to correction kijiye ga,no,agaar ghalat hn correction kijiye ga,"['agaar', 'ghalat', 'hn', 'correction', 'kijiye', 'ga']",6
look who is talking.pak main india se jyada rape hote hai miya,yes,look talkingpak main india se jyada rape hote hai miya,"['look', 'talkingpak', 'main', 'india', 'se', 'jyada', 'rape', 'hote', 'hai', 'miya']",10
"Stop terrorism in Kashmir, baqi sub apnay app teekh ho Jaye ga.",no,stop terrorism kashmir baqi sub apnay app teekh ho jaye ga,"['stop', 'terrorism', 'kashmir', 'baqi', 'sub', 'apnay', 'app', 'teekh', 'ho', 'jaye', 'ga']",11
Bhai aap Buddha hogaya pata nhi kitna saal aur jioge  be good dude first apna rape karna band kardo yaar,no,bhai aap buddha hogaya pata nhi kitna saal aur jioge good dude first apna rape karna band kardo yaar,"['bhai', 'aap', 'buddha', 'hogaya', 'pata', 'nhi', 'kitna', 'saal', 'aur', 'jioge', 'good', 'dude', 'first', 'apna', 'rape', 'karna', 'band', 'kardo', 'yaar']",19
Valentine night per Bangalure ma jis tarah aurton se rape kiya gaya pehle usse band karwaen kahan terrorism ki bat karte hen,yes,valentine night per bangalure jis tarah aurton se rape kiya gaya pehle usse band karwaen kahan terrorism ki bat karte hen,"['valentine', 'night', 'per', 'bangalure', 'jis', 'tarah', 'aurton', 'se', 'rape', 'kiya', 'gaya', 'pehle', 'usse', 'band', 'karwaen', 'kahan', 'terrorism', 'ki', 'bat', 'karte', 'hen']",21
Itna bara zulm. Is zulm k baad tu Hitler  khud chal k aaya hoga apna student banane k liaye.,no,itna bara zulm zulm k baad tu hitler khud chal k aaya hoga apna student banane k liaye,"['itna', 'bara', 'zulm', 'zulm', 'k', 'baad', 'tu', 'hitler', 'khud', 'chal', 'k', 'aaya', 'hoga', 'apna', 'student', 'banane', 'k', 'liaye']",18
Oye pagal terrorism ko maar goli and ye jo terrorism hai ye tum logo ki Pak ko badnaam karne     ki chaal hai,yes,oye pagal terrorism ko maar goli ye jo terrorism hai ye tum logo ki pak ko badnaam karne ki chaal hai,"['oye', 'pagal', 'terrorism', 'ko', 'maar', 'goli', 'ye', 'jo', 'terrorism', 'hai', 'ye', 'tum', 'logo', 'ki', 'pak', 'ko', 'badnaam', 'karne', 'ki', 'chaal', 'hai']",21
"Afsos isi baat ki hai , per koi nahi ek na ek din aqal thikane aayegi aur log samjhenge , nafrat se nahi payar se dil jeeta jata hai",no,afsos isi baat ki hai per koi nahi ek na ek din aqal thikane aayegi aur log samjhenge nafrat se nahi payar se dil jeeta jata hai,"['afsos', 'isi', 'baat', 'ki', 'hai', 'per', 'koi', 'nahi', 'ek', 'na', 'ek', 'din', 'aqal', 'thikane', 'aayegi', 'aur', 'log', 'samjhenge', 'nafrat', 'se', 'nahi', 'payar', 'se', 'dil', 'jeeta', 'jata', 'hai']",27
"Chalo bhayya ,bheek hi sahi per rape nae kerte",no,chalo bhayya bheek hi sahi per rape nae kerte,"['chalo', 'bhayya', 'bheek', 'hi', 'sahi', 'per', 'rape', 'nae', 'kerte']",9
Tum Raw band kr do yar terrorism band ho jye gi,no,tum raw band kr yar terrorism band ho jye gi,"['tum', 'raw', 'band', 'kr', 'yar', 'terrorism', 'band', 'ho', 'jye', 'gi']",10
Fathers day per ye bachay hamare sath hain. Khoon akhir khoon hota hai. http://fb.me/zxvaKYAi ,yes,fathers day per ye bachay hamare sath hain khoon akhir khoon hota hai,"['fathers', 'day', 'per', 'ye', 'bachay', 'hamare', 'sath', 'hain', 'khoon', 'akhir', 'khoon', 'hota', 'hai']",13
Acha ye batao ye jo tum is tarah ki tweets daal rahe ho ye ghalat ni? terrorism tou tum phaila rahe ho. apni umer dekho aur harkatein dekho.,yes,acha ye batao ye jo tum tarah ki tweets daal rahe ho ye ghalat ni terrorism tou tum phaila rahe ho apni umer dekho aur harkatein dekho,"['acha', 'ye', 'batao', 'ye', 'jo', 'tum', 'tarah', 'ki', 'tweets', 'daal', 'rahe', 'ho', 'ye', 'ghalat', 'ni', 'terrorism', 'tou', 'tum', 'phaila', 'rahe', 'ho', 'apni', 'umer', 'dekho', 'aur', 'harkatein', 'dekho']",27
Mohabbat Tum Se Nafrat Hai Episode 11 18 june 2017 Har Pal Geo: http://youtu.be/YZhoKqh0VU8?a  via @YouTube,n,mohabbat tum se nafrat hai episode june har pal geo via USER,"['mohabbat', 'tum', 'se', 'nafrat', 'hai', 'episode', 'june', 'har', 'pal', 'geo', 'via', 'USER']",12
Kuch Kehna Baaqi Hai Ya Ab Bhi Nafrat Ka Sabab Poochogay Aap Log Balochistan walon Say ya Balochon se K Q Dil... http://fb.me/8YMkpSLfm ,no,kuch kehna baaqi hai ya ab bhi nafrat ka sabab poochogay aap log balochistan walon say ya balochon se k q dil,"['kuch', 'kehna', 'baaqi', 'hai', 'ya', 'ab', 'bhi', 'nafrat', 'ka', 'sabab', 'poochogay', 'aap', 'log', 'balochistan', 'walon', 'say', 'ya', 'balochon', 'se', 'k', 'q', 'dil']",22
Madarchod Saale gang rape ki paidayish,yes,madarchod saale gang rape ki paidayish,"['madarchod', 'saale', 'gang', 'rape', 'ki', 'paidayish']",6
Unko sirf Hitler ki bhasha samaj me aayegi,no,unko sirf hitler ki bhasha samaj aayegi,"['unko', 'sirf', 'hitler', 'ki', 'bhasha', 'samaj', 'aayegi']",7
@ranbirrk Achcha choddo yaar. Tum log Jeeton aur hazaaron Baar jeeton sirf Terrorism bandh kar do yaar. Mujhe haar manzoor hai.u dad iztalli,no,USER,['USER'],1
apki movie ka trailer share karne me darr lagta he aajkal log dekhne ke bad esa esa sunate he na khoon ke aasu rota hai dil@halfgirlfrnd.,no,apki movie ka trailer share karne darr lagta aajkal log dekhne ke bad esa esa sunate na khoon ke aasu rota hai dilUSER,"['apki', 'movie', 'ka', 'trailer', 'share', 'karne', 'darr', 'lagta', 'aajkal', 'log', 'dekhne', 'ke', 'bad', 'esa', 'esa', 'sunate', 'na', 'khoon', 'ke', 'aasu', 'rota', 'hai', 'dilUSER']",23
Turn up Turn up Turn up khuphuka Deeeeeeejay shona phansi mawuthandawaaaaaaaaaaashaaaaa #Fakumoya,no,turn turn turn khuphuka deeeeeeejay shona phansi mawuthandawaaaaaaaaaaashaaaaa fakumoya,"['turn', 'turn', 'turn', 'khuphuka', 'deeeeeeejay', 'shona', 'phansi', 'mawuthandawaaaaaaaaaaashaaaaa', 'fakumoya']",9
Rape ko rap kehne wale jahil se behes kr ke aap log apna time waste kr rahe hai i think @Joweria_Malik @MoazamBaloch4,no,rape ko rap kehne wale jahil se behes kr ke aap log apna time waste kr rahe hai think USER,"['rape', 'ko', 'rap', 'kehne', 'wale', 'jahil', 'se', 'behes', 'kr', 'ke', 'aap', 'log', 'apna', 'time', 'waste', 'kr', 'rahe', 'hai', 'think', 'USER']",20
Terrorism Pakistan me hai or fikar puri duniya ko hai pata nahin inhe hamari fikar hai ya humse darte hai https://twitter.com/chintskap/status/875447907922567170 …,no,terrorism pakistan hai fikar puri duniya ko hai pata nahin inhe hamari fikar hai ya humse darte hai …,"['terrorism', 'pakistan', 'hai', 'fikar', 'puri', 'duniya', 'ko', 'hai', 'pata', 'nahin', 'inhe', 'hamari', 'fikar', 'hai', 'ya', 'humse', 'darte', 'hai', '…']",19
Itni shiddat se to koi kisi se pyar bhi nahi karta. Fir itni nafrat late kaha se ho bhai ? https://twitter.com/RoflGandhi_/status/876144604138975233 …,no,itni shiddat se koi kisi se pyar bhi nahi karta fir itni nafrat late kaha se ho bhai …,"['itni', 'shiddat', 'se', 'koi', 'kisi', 'se', 'pyar', 'bhi', 'nahi', 'karta', 'fir', 'itni', 'nafrat', 'late', 'kaha', 'se', 'ho', 'bhai', '…']",19
"army nhi hai bhai wo khud terrorists hai, ar terrorism kaha india ki wajah se hafiz saeed indian hai yaa osama bin laden ??",no,army nhi hai bhai wo khud terrorists hai ar terrorism kaha india ki wajah se hafiz saeed indian hai yaa osama bin laden,"['army', 'nhi', 'hai', 'bhai', 'wo', 'khud', 'terrorists', 'hai', 'ar', 'terrorism', 'kaha', 'india', 'ki', 'wajah', 'se', 'hafiz', 'saeed', 'indian', 'hai', 'yaa', 'osama', 'bin', 'laden']",23
bs kr de taao hate speech ki,yes,bs kr de taao hate speech ki,"['bs', 'kr', 'de', 'taao', 'hate', 'speech', 'ki']",7
Haaro ge he. InShaa Allah. Terrorism phelane me bhi aur Kal ka match bhi,no,haaro ge inshaa allah terrorism phelane bhi aur kal ka match bhi,"['haaro', 'ge', 'inshaa', 'allah', 'terrorism', 'phelane', 'bhi', 'aur', 'kal', 'ka', 'match', 'bhi']",12
@myogiadityanath ji up se jo crime h ab aap puri tarah se saaf kar de ji rape jaise crime t bilkul saaf kareye taki ladkiya aaram se rahe,no,USER,['USER'],1
Kashmir mai Jo ho raha hai Kiya wo terrorism nahi,yes,kashmir mai jo ho raha hai kiya wo terrorism nahi,"['kashmir', 'mai', 'jo', 'ho', 'raha', 'hai', 'kiya', 'wo', 'terrorism', 'nahi']",10
Toilet  nahi Isliye Tu Bahot rape hotay wahan  Rishi kapoor Ranbir Kis ka Beata Hain Haha shakti kapoor yeh Gulshan yeh Amitab,yes,toilet nahi isliye tu bahot rape hotay wahan rishi kapoor ranbir kis ka beata hain haha shakti kapoor yeh gulshan yeh amitab,"['toilet', 'nahi', 'isliye', 'tu', 'bahot', 'rape', 'hotay', 'wahan', 'rishi', 'kapoor', 'ranbir', 'kis', 'ka', 'beata', 'hain', 'haha', 'shakti', 'kapoor', 'yeh', 'gulshan', 'yeh', 'amitab']",22
india hum apna kutton ko bhi na bhjna tum papion ka kia bhrosa unka bhi rape kar do,no,india hum apna kutton ko bhi na bhjna tum papion ka kia bhrosa unka bhi rape kar,"['india', 'hum', 'apna', 'kutton', 'ko', 'bhi', 'na', 'bhjna', 'tum', 'papion', 'ka', 'kia', 'bhrosa', 'unka', 'bhi', 'rape', 'kar']",17
Is ki nachne wali biwi ka rape to nahi Ho Gaya https://twitter.com/anihachaudhary/status/875748393020039169 …,no,ki nachne wali biwi ka rape nahi ho gaya …,"['ki', 'nachne', 'wali', 'biwi', 'ka', 'rape', 'nahi', 'ho', 'gaya', '…']",10
Terrorism tm log bandh kardo chutyon kashmir mai,no,terrorism tm log bandh kardo chutyon kashmir mai,"['terrorism', 'tm', 'log', 'bandh', 'kardo', 'chutyon', 'kashmir', 'mai']",8
aap lead kerna Shuhada ki tehreek aur aap ko kasam hay un kay pak khoon ki kay aap jaan denge un kay haq k leye??nahi beta kabi nahi dega tu,no,aap lead kerna shuhada ki tehreek aur aap ko kasam hay un kay pak khoon ki kay aap jaan denge un kay haq k leyenahi beta kabi nahi dega tu,"['aap', 'lead', 'kerna', 'shuhada', 'ki', 'tehreek', 'aur', 'aap', 'ko', 'kasam', 'hay', 'un', 'kay', 'pak', 'khoon', 'ki', 'kay', 'aap', 'jaan', 'denge', 'un', 'kay', 'haq', 'k', 'leyenahi', 'beta', 'kabi', 'nahi', 'dega', 'tu']",30
Haan aur misunderstanding aur nafrat badd jayegi uski anika ke liye,no,haan aur misunderstanding aur nafrat badd jayegi uski anika ke liye,"['haan', 'aur', 'misunderstanding', 'aur', 'nafrat', 'badd', 'jayegi', 'uski', 'anika', 'ke', 'liye']",11
Shukr h khuda k ki Kashmir abhi hindustan m h agr Pakistan m hota to isse bhi bure halaat hote phale apne desh k terrorism ko khtm kre aplog,no,shukr h khuda k ki kashmir abhi hindustan h agr pakistan hota isse bhi bure halaat hote phale apne desh k terrorism ko khtm kre aplog,"['shukr', 'h', 'khuda', 'k', 'ki', 'kashmir', 'abhi', 'hindustan', 'h', 'agr', 'pakistan', 'hota', 'isse', 'bhi', 'bure', 'halaat', 'hote', 'phale', 'apne', 'desh', 'k', 'terrorism', 'ko', 'khtm', 'kre', 'aplog']",26
iss khandan ko hitler ki zarorat hai,no,iss khandan ko hitler ki zarorat hai,"['iss', 'khandan', 'ko', 'hitler', 'ki', 'zarorat', 'hai']",7
Congress ne deshwasiyo ka khoon choosa hai,no,congress ne deshwasiyo ka khoon choosa hai,"['congress', 'ne', 'deshwasiyo', 'ka', 'khoon', 'choosa', 'hai']",7
Shit. Phir se feelings aa rahi hain. Gaaliyan deney ko dil karta hai. Dil khoon ke aansu rota hai merey.,no,shit phir se feelings aa rahi hain gaaliyan deney ko dil karta hai dil khoon ke aansu rota hai merey,"['shit', 'phir', 'se', 'feelings', 'aa', 'rahi', 'hain', 'gaaliyan', 'deney', 'ko', 'dil', 'karta', 'hai', 'dil', 'khoon', 'ke', 'aansu', 'rota', 'hai', 'merey']",20
